2021-01-08 12:51:57  IST	1
2021-01-08 12:51:58  IST	1
2021-01-08 12:51:59  IST	1
2021-01-08 12:52:00  IST	1
2021-01-08 12:52:01  IST	1
2021-01-08 12:52:02  IST	1
2021-01-08 12:52:03  IST	1
2021-01-08 12:52:04  IST	1
2021-01-08 12:52:05  IST	1
2021-01-08 12:52:05  IST	1
2021-01-08 12:52:06  IST	1
2021-01-08 12:52:07  IST	1
2021-01-08 12:52:08  IST	1
2021-01-08 12:52:09  IST	1
2021-01-08 12:52:10  IST	1
2021-01-08 12:52:11  IST	1
2021-01-08 12:52:12  IST	1
2021-01-08 12:52:13  IST	1
2021-01-08 12:52:13  IST	1
2021-01-08 12:52:15  IST	1
2021-01-08 12:52:15  IST	1
2021-01-08 12:52:16  IST	1
2021-01-08 12:52:17  IST	1
2021-01-08 12:52:18  IST	0
2021-01-08 12:52:19  IST	0
2021-01-08 12:52:20  IST	0
2021-01-08 12:52:21  IST	0
2021-01-08 12:52:22  IST	0
2021-01-08 12:52:23  IST	0
2021-01-08 12:52:24  IST	0
2021-01-08 12:52:25  IST	0
2021-01-08 12:52:26  IST	0
2021-01-08 12:52:27  IST	0
2021-01-08 12:52:28  IST	0
2021-01-08 12:52:29  IST	0
2021-01-08 12:52:30  IST	0
2021-01-08 12:52:31  IST	0
2021-01-08 12:52:32  IST	0
2021-01-08 12:52:33  IST	0
2021-01-08 12:52:34  IST	0
2021-01-08 12:52:35  IST	0
2021-01-08 12:52:36  IST	0
2021-01-08 12:52:37  IST	0
2021-01-08 12:52:38  IST	1
2021-01-08 12:52:39  IST	1
2021-01-08 12:52:40  IST	1
2021-01-08 12:52:41  IST	1
2021-01-08 12:52:41  IST	1
2021-01-08 12:52:42  IST	1
2021-01-08 12:52:44  IST	1
2021-01-08 12:52:45  IST	1
2021-01-08 12:52:45  IST	1
2021-01-08 12:52:46  IST	1
2021-01-08 12:52:47  IST	1
2021-01-08 12:52:48  IST	1
2021-01-08 12:52:49  IST	1
2021-01-08 12:52:50  IST	1
2021-01-08 12:52:51  IST	1
2021-01-08 12:52:52  IST	1
2021-01-08 12:52:53  IST	0
2021-01-08 12:52:54  IST	0
2021-01-08 12:52:55  IST	0
2021-01-08 12:52:56  IST	0
2021-01-08 12:52:57  IST	0
2021-01-08 12:52:58  IST	0
2021-01-08 12:52:59  IST	0
2021-01-08 12:53:00  IST	0
2021-01-08 12:53:01  IST	0
2021-01-08 12:53:02  IST	0
2021-01-08 12:53:03  IST	0
2021-01-08 12:53:04  IST	0
2021-01-08 12:53:05  IST	0
2021-01-08 12:53:06  IST	0
2021-01-08 12:53:07  IST	0
2021-01-08 12:53:08  IST	0
2021-01-08 12:53:09  IST	0
2021-01-08 12:53:10  IST	0
2021-01-08 12:53:11  IST	0
2021-01-08 12:53:12  IST	0
2021-01-08 12:53:13  IST	1
2021-01-08 12:53:14  IST	0
2021-01-08 12:53:14  IST	0
2021-01-08 12:53:15  IST	0
2021-01-08 12:53:16  IST	0
2021-01-08 12:53:17  IST	0
2021-01-08 12:53:18  IST	0
